Original ID,Master Question,Category,Ground Truth,Answer,Source,has_ground_truth
Q082,"Học phần ""Phát triển ứng dụng Trí tuệ nhân tạo"" trong chương trình đào tạo ngành Trí tuệ nhân tạo có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Phát triển ứng dụng Trí tuệ nhân tạo có mã số CT549, số tín chỉ là 3 (Tự chọn), số tiết là 30 LT, 30 TH.","Học phần ""Phát triển ứng dụng Trí tuệ nhân tạo"" trong chương trình đào tạo ngành Trí tuệ nhân tạo có thông tin như sau:

- Mã số: CT549
- Số tín chỉ: 3

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/108_7480107_TriTueNhanTao.pdf) · [7. Khung chương trình đào tạo](/api/pdfs/108_7480107_TriTueNhanTao.pdf)",108_7480107_TriTueNhanTao.md,True
Q083,"Học phần ""Tiểu luận tốt nghiệp - HTTT"" trong chương trình đào tạo ngành Hệ thống thông tin có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Tiểu luận tốt nghiệp - HTTT có mã số CT503E, số tín chỉ là 6, số tiết là 180 TH.","Học phần ""Tiểu luận tốt nghiệp - HTTT"" trong chương trình đào tạo ngành Hệ thống thông tin có thông tin chi tiết như sau:

- Mã số: CT503E
- Số tín chỉ: 6 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo](/api/pdfs/68_7480104_HeThongThongTin.pdf)",68_7480104_HeThongThongTin.md,True
Q084,"Học phần ""Anh văn căn bản 1 (*)"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Anh văn căn bản 1 (*) có mã số XH023, số tín chỉ là 4 (Tự chọn), số tiết là 60 LT, 0 TH.","Học phần ""Anh văn căn bản 1 (*)"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm có thông tin như sau:

- Mã số: XH023
- Số tín chỉ: 4 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo/](/api/pdfs/70_7480103_KyThuatPhanMem.pdf)",70_7480103_KyThuatPhanMem.md,True
Q085,"Học phần ""Cơ sở dữ liệu"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Cơ sở dữ liệu có mã số CT110H, số tín chỉ là 3 (Bắt buộc), số tiết là 30 LT, 30 TH.","Chào bạn, dựa trên thông tin chương trình đào tạo ngành Kỹ thuật Phần mềm – Chương trình chất lượng cao, học phần ""Cơ sở dữ liệu"" có thông tin chi tiết như sau:

*   **Mã số:** CT110H
*   **Số tín chỉ:** 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/71_7480103C_KyThuatPhanMem_CTCLC.pdf)",71_7480103C_KyThuatPhanMem_CTCLC.md,True
Q086,"Trong chương trình đào tạo ngành Khoa học máy tính, học phần có mã số CT209 tên là gì?",academic_program,"Học phần có mã số CT209 là ""Đồ họa nâng cao"".","Trong chương trình đào tạo ngành Khoa học máy tính, học phần có mã số CT209 có tên là: **Đồ họa nâng cao**.

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/73_7480101_KhoaHocMayTinh.pdf)",73_7480101_KhoaHocMayTinh.md,True
Q087,"Học phần ""Tin học lý thuyết"" trong chương trình đào tạo ngành Mạng máy tính và truyền thông dữ liệu có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Tin học lý thuyết có mã số CT121, số tín chỉ là 3 (Tự chọn), số tiết là 30 LT, 30 TH.","Học phần ""Tin học lý thuyết"" trong chương trình đào tạo ngành Mạng máy tính và truyền thông dữ liệu có thông tin như sau:

- Mã số: CT121
- Số tín chỉ: 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/72_7480102_MangMayTinhVaTruyenThongDuLieu.pdf)",72_7480102_MangMayTinhVaTruyenThongDuLieu.md,True
Q088,"Học phần ""Đọc hiểu (*)"" trong chương trình đào tạo ngành Công nghệ thông tin (chất lượng cao) có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Đọc hiểu (*) có mã số FL011H, số tín chỉ là 3 (Bắt buộc), số tiết là 45 LT.","Học phần ""Đọc hiểu (*)"" trong chương trình đào tạo ngành Công nghệ thông tin (chất lượng cao) có thông tin chi tiết như sau:

- Mã số: FL011H
- Số tín chỉ: 3 tín chỉ (Bắt buộc)

---
📌 **Nguồn tham khảo:** [Tiếng Anh tăng cường](/api/pdfs/67_7480201C_CongNgheThongTin_CTCLC.pdf)",67_7480201C_CongNgheThongTin_CTCLC.md,True
Q089,"Khối kiến thức ""Khối kiến thức cơ sở ngành"" trong chương trình đào tạo ngành Công nghệ thông tin có tổng cộng bao nhiêu tín chỉ?",academic_program,"Khối kiến thức ""Khối kiến thức cơ sở ngành"" của ngành Công nghệ thông tin: 46 TC (Bắt buộc 46 TC; Tự chọn: 0 TC).","Khối kiến thức ""Khối kiến thức cơ sở ngành"" trong chương trình đào tạo trình độ đại học ngành Công nghệ thông tin có tổng cộng **46 tín chỉ** (tất cả đều là tín chỉ bắt buộc).

---
📌 **Nguồn tham khảo:** [Khối kiến thức cơ sở ngành]( /api/pdfs/66_7480201_CongNgheThongTin.pdf)",66_7480201_CongNgheThongTin.md,True
Q090,"Khối kiến thức ""Khối kiến thức Giáo dục đại cương"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm có tổng cộng bao nhiêu tín chỉ?",academic_program,"Khối kiến thức ""Khối kiến thức Giáo dục đại cương"" của ngành Kỹ thuật Phần mềm: 56 TC (Bắt buộc: 41 TC; Tự chọn: 15 TC).","Khối kiến thức ""Khối kiến thức Giáo dục đại cương"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm có tổng cộng 56 tín chỉ (trong đó bao gồm 41 tín chỉ bắt buộc và 15 tín chỉ tự chọn).

---
📌 **Nguồn tham khảo:** [Khối kiến thức Giáo dục đại cương](/api/pdfs/70_7480103_KyThuatPhanMem.pdf)",70_7480103_KyThuatPhanMem.md,True
Q091,"Học phần ""Hệ thống chịu lỗi"" trong chương trình đào tạo ngành Công nghệ thông tin có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Hệ thống chịu lỗi có mã số CT283, số tín chỉ là 3, số tiết là 30 LT, 30 TH.","Học phần ""Hệ thống chịu lỗi"" trong chương trình đào tạo ngành Công nghệ thông tin có thông tin chi tiết như sau:

*   **Mã số:** CT283
*   **Số tín chỉ:** 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo]( /api/pdfs/66_7480201_CongNgheThongTin.pdf)",66_7480201_CongNgheThongTin.md,True
Q092,"Học phần ""Phân tích yêu cầu phần mềm"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Phân tích yêu cầu phần mềm có mã số CT241, số tín chỉ là 3 (Bắt buộc), số tiết là 30 LT, 30 TH.","Học phần ""Phân tích yêu cầu phần mềm"" trong chương trình đào tạo ngành Kỹ thuật Phần mềm có thông tin như sau:

- Mã số: CT241
- Số tín chỉ: 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC](/api/pdfs/70_7480103_KyThuatPhanMem.pdf)",70_7480103_KyThuatPhanMem.md,True
Q093,Ngành Kỹ thuật Phần mềm được đào tạo theo những hình thức nào?,academic_program,"Hình thức đào tạo của ngành Kỹ thuật Phần mềm là: Chính quy, Vừa làm vừa học, Đào tạo từ xa.","Chào bạn, với tư cách là trợ lý ảo tư vấn học vụ của Trường Đại học Cần Thơ, mình xin giải đáp thắc mắc của bạn về hình thức đào tạo của ngành Kỹ thuật Phần mềm như sau:

Ngành Kỹ thuật Phần mềm (mã ngành: 7480103) được tổ chức đào tạo theo các hình thức sau:
- Chính quy
- Vừa làm vừa học
- Đào tạo từ xa

---
📌 **Nguồn tham khảo:** [Thông tin chung về chương trình đào tạo](/api/pdfs/70_7480103_KyThuatPhanMem.pdf)",70_7480103_KyThuatPhanMem.md,True
Q094,"Khối kiến thức ""Khối kiến thức Giáo dục đại cương"" trong chương trình đào tạo ngành Trí tuệ nhân tạo có tổng cộng bao nhiêu tín chỉ?",academic_program,"Khối kiến thức ""Khối kiến thức Giáo dục đại cương"" của ngành Trí tuệ nhân tạo: 56 TC (Bắt buộc: 41 TC; Tự chọn: 15 TC).","Khối kiến thức ""Khối kiến thức Giáo dục đại cương"" trong chương trình đào tạo ngành Trí tuệ nhân tạo có tổng cộng 56 tín chỉ (trong đó bao gồm 41 tín chỉ bắt buộc và 15 tín chỉ tự chọn).

---
📌 **Nguồn tham khảo:** [Khối kiến thức Giáo dục đại cương](/api/pdfs/108_7480107_TriTueNhanTao.pdf)",108_7480107_TriTueNhanTao.md,True
Q095,"Học phần ""Lập trình mạng"" trong chương trình đào tạo ngành Công nghệ thông tin (chất lượng cao) có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Lập trình mạng có mã số CT305H, số tín chỉ là 3, số tiết là 30 LT, 30 TH.","Học phần ""Lập trình mạng"" trong chương trình đào tạo ngành Công nghệ thông tin (chất lượng cao) có thông tin chi tiết như sau:

- Mã số: CT305H
- Số tín chỉ: 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO CHẤT LƯỢNG CAO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo/](/api/pdfs/67_7480201C_CongNgheThongTin_CTCLC.pdf)",67_7480201C_CongNgheThongTin_CTCLC.md,True
Q096,"Khối kiến thức ""Khối kiến thức Giáo dục đại cương"" trong chương trình đào tạo ngành Khoa học máy tính có tổng cộng bao nhiêu tín chỉ?",academic_program,"Khối kiến thức ""Khối kiến thức Giáo dục đại cương"" của ngành Khoa học máy tính: 56 TC (Bắt buộc: 41 TC; Tự chọn: 15 TC).","Khối kiến thức ""Giáo dục đại cương"" trong chương trình đào tạo ngành Khoa học máy tính có tổng cộng 56 tín chỉ (trong đó bao gồm 41 tín chỉ bắt buộc và 15 tín chỉ tự chọn).

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo]( /api/pdfs/73_7480101_KhoaHocMayTinh.pdf)",73_7480101_KhoaHocMayTinh.md,True
Q097,"Học phần ""Hệ cơ sở dữ liệu đa phương tiện"" trong chương trình đào tạo ngành Hệ thống thông tin có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Hệ cơ sở dữ liệu đa phương tiện có mã số CT265, số tín chỉ là 3, số tiết là 30 LT, 30 TH.","Học phần ""Hệ cơ sở dữ liệu đa phương tiện"" trong chương trình đào tạo ngành Hệ thống thông tin có thông tin chi tiết như sau:

- Mã số: CT265
- Số tín chỉ: 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo](/api/pdfs/68_7480104_HeThongThongTin.pdf)",68_7480104_HeThongThongTin.md,True
Q098,"Khối kiến thức ""Tiếng Anh tăng cường"" trong chương trình đào tạo ngành Công nghệ thông tin (chất lượng cao) có tổng cộng bao nhiêu tín chỉ?",academic_program,"Khối kiến thức ""Tiếng Anh tăng cường"" của ngành Công nghệ thông tin (chất lượng cao): 17 TC (Bắt buộc: 17 TC; Tự chọn: 0 TC).","Khối kiến thức ""Tiếng Anh tăng cường"" trong chương trình đào tạo ngành Công nghệ thông tin (chất lượng cao) có tổng cộng 17 tín chỉ (tất cả đều là tín chỉ bắt buộc).

Chi tiết các học phần trong khối này bao gồm:
* **Nghe nói và ngữ âm thực hành (\*)** (Mã số: FL010H): 4 tín chỉ
* **Đọc hiểu (\*)** (Mã số: FL011H): 3 tín chỉ
* **Viết (\*)** (Mã số: FL012H): 3 tín chỉ
* **Ngữ pháp ứng dụng (\*)** (Mã số: FL013H): 2 tín chỉ
* **Kỹ năng thuyết trình (\*)** (Mã số: FL014H): 3 tín chỉ
* **Thi đánh giá năng lực tiếng Anh (\*)** (Mã số: FL100H): 2 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO CHẤT LƯỢNG CAO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo](/api/pdfs/67_7480201C_CongNgheThongTin_CTCLC.pdf)",67_7480201C_CongNgheThongTin_CTCLC.md,True
Q099,"Học phần ""Niên luận cơ sở ngành Khoa học máy tính"" trong chương trình đào tạo ngành Khoa học máy tính có mã số và số tín chỉ là bao nhiêu?",academic_program,"Học phần Niên luận cơ sở ngành Khoa học máy tính có mã số CT201E, số tín chỉ là 3 (Bắt buộc), số tiết là 0 LT, 90 TH.","Học phần ""Niên luận cơ sở ngành Khoa học máy tính"" trong chương trình đào tạo ngành Khoa học máy tính có thông tin như sau:

- Mã số: CT201E
- Số tín chỉ: 3 tín chỉ

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo]( /api/pdfs/73_7480101_KhoaHocMayTinh.pdf)",73_7480101_KhoaHocMayTinh.md,True
Q100,"Học phần ""Niên luận cơ sở ngành Khoa học máy tính"" (ngành Khoa học máy tính) yêu cầu học phần tiên quyết nào?",academic_program,"Học phần ""Niên luận cơ sở ngành Khoa học máy tính"" yêu cầu học phần tiên quyết: CT174, CT176.","Học phần ""Niên luận cơ sở ngành Khoa học máy tính"" (mã số: CT201E) yêu cầu các học phần tiên quyết sau:

*   Phân tích và thiết kế thuật toán (CT174)
*   Lập trình hướng đối tượng (CT176)

---
📌 **Nguồn tham khảo:** [CHƯƠNG TRÌNH ĐÀO TẠO TRÌNH ĐỘ ĐẠI HỌC/7. Khung chương trình đào tạo](/api/pdfs/73_7480101_KhoaHocMayTinh.pdf)",73_7480101_KhoaHocMayTinh.md,True
R01,Học kỳ 3 năm học 2025-2026 sinh viên được ở KTX trong khoảng thời gian nào?,other,"Thời gian ở KTX của học kỳ 3 năm học 2025-2026 là **3,5 tháng**, tính từ ngày 04/5/2026 đến 21/8/2026.",,tbdk_hk32526_llp.md,True
R02,Sinh viên phải đóng phí KTX học kỳ 3 năm học 2025-2026 khi nào?,other,"- Sinh viên nộp phí **từ ngày 23/4 đến 29/4/2026**, SV nộp phí cho cả kỳ ở.",,tbdk_hk32526_llp.md,True
R03,"Khi chuyển khoản tiền KTX học kỳ 3, nội dung chuyển khoản phải ghi theo cú pháp nào?",other,+ Nội dung ghi cú pháp: ***Mã số SV – Tên SV – Số điện thoại - KTX.***,,tbdk_hk32526_llp.md,True
R04,Hạn đăng ký ở KTX học kỳ 3 năm học 2025-2026 là ngày nào?,other,- Sinh viên đăng ký ở KTX tập trung đầu kỳ *(kể cả SV đang ở KTX)* qua **Hệ thống Quản lý KTX** của Trường bằng tài khoản SV từ ngày phát hành thông báo đến **ngày 10/4/2026.**,,tbdk_hk32526_llp.md,True
